origin_id,origin_class,origin_label,type_id,type_class,type_label,value_id,value_class,value_label
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,5b75ba8f-fbf2-45d8-82f7-394a507a43ce,P,Flordebellina de Saramitis
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,6c13e059-bdaf-434b-b17c-5538802be558,P,Iacoba de Nova
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,d0e083bb-8e54-469a-b830-509ab35ec524,P,Albertonus de Novate
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,80dd5efe-255a-49b5-b126-dd9926ca68a3,P,Franceschinus Malcolçatus
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,9dfe3dcd-feaf-490c-b72d-933f3a856aaa,P,Simoninus Collionus
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,268043cc-c54c-474a-88a6-8a44129f2e26,P,Ottorinus de Garbagnate
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,792ff837-e47c-4f2c-9a97-8be41a13df0f,P,Filixinus Karentanus
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,8aa89e21-4cc5-4a04-a9fe-a8c6cd3eb4d0,P,Bellacara Karentana
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,9e65b178-b99c-46be-965c-300a703c9852,P,Felix de Casate
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,a3a402cd-9259-4a53-98bd-2f245f9e5f77,P,Iohanna uxor Ambrosii de Massalia
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,cee69d9d-2e65-47e1-8efe-4530c2973460,P,Iacoba de Coppa
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,838c19ff-0311-4882-afb5-bacf7bcba990,C,denied,a1278dc8-90cd-485d-9faa-e67da1fdc001,P,Conradus de Coppa
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,97d38e61-3def-4cd7-acf5-d581d7c0f862,P,Mayfreda de Pirovano
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,fe445097-ea4b-46e7-bdaa-53f4a3e9420c,P,Andreas Saramita
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,ba782023-5001-4338-89bb-92a1c40b293d,P,Margarita de Novate
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,9e65b178-b99c-46be-965c-300a703c9852,P,Felix de Casate
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,a3a402cd-9259-4a53-98bd-2f245f9e5f77,P,Iohanna uxor Ambrosii de Massalia
eabd9988-030d-4357-9684-cc36d0c0f04f,E,Dictum domine Dionese de Novate,0489a4c1-8c4a-40d4-b423-d52eb14bbf27,C,person marked as incriminated in a marginal gloss,cee69d9d-2e65-47e1-8efe-4530c2973460,P,Iacoba de Coppa
eaeedf99-1426-4e52-b178-b6f62095a6e7,T,"Iohannes, praesbiter",4e4b5f63-8eac-41ec-96d4-45cbd19ea8f6,C,deponent,3d20dff0-8890-484f-900c-e20b5d491fcb,P,Iohannes de Villacistulo
eb3cb7bc-c963-4f26-9fee-bdac9aedfcfd,E,Vendita a Iacobus Bompetri dei beni di Bompetrus Iohannis,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,275e92c1-8785-4955-ae17-48b669e80cc2,V,1299-06-01
eb5f554f-f4d8-4cb9-a5b7-e765c765c62d,P,Guillielmus Vicentius,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,3a0a996c-d2e0-4d4c-98f3-af2add802843,V,Guillielmus
eb5f554f-f4d8-4cb9-a5b7-e765c765c62d,P,Guillielmus Vicentius,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,638bea0f-5179-44ff-86b1-a3e5555aa78a,V,"Guileminus, Guilelmus, Guillielminus"
eb5f554f-f4d8-4cb9-a5b7-e765c765c62d,P,Guillielmus Vicentius,182e75e9-9583-4077-9fb5-efd1681d041a,C,family name,7eaf0ee0-d481-4efb-bd00-3b9b11e579b5,V,Vicentius
eb5f554f-f4d8-4cb9-a5b7-e765c765c62d,P,Guillielmus Vicentius,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
eb5f554f-f4d8-4cb9-a5b7-e765c765c62d,P,Guillielmus Vicentius,e4cf9862-f4c7-4e29-bc1f-689f1b24752c,C,occupation,0879960b-6198-45dd-b6da-475ea1cfc64d,C,frater
eb5f554f-f4d8-4cb9-a5b7-e765c765c62d,P,Guillielmus Vicentius,3ba9c6e5-225c-492d-b9cb-09117a64757e,C,order,7a90b514-b329-46dd-a483-d47f059f7b1c,C,Ordo predicatorum
eb632ad0-fde8-4bed-93ad-3cf85c8c0b47,T,Abjuration of Iacobinus Andrici,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,54f6bc97-912a-4fa5-969b-bf01acd07d2e,P,"Iacobinus, bastardus Iohannis Molari"
eb632ad0-fde8-4bed-93ad-3cf85c8c0b47,T,Abjuration of Iacobinus Andrici,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,7a03abc8-a9dc-480c-9e12-959a66f148b4,P,Thomas de Casascho
eb632ad0-fde8-4bed-93ad-3cf85c8c0b47,T,Abjuration of Iacobinus Andrici,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,62da2acc-9f04-40a7-bdab-017c1e9b776e,E,Abjuration of Iacobinus Andrici
eb6809e6-5165-4e9b-9c74-0c820e73bb47,E,Deposizione di Iohannes Gariboldus de Cremona contro Iacobus Flamenghi,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,0c805b16-e44a-4b8c-a4ba-4225f7173e61,V,1299-06-22
eb6809e6-5165-4e9b-9c74-0c820e73bb47,E,Deposizione di Iohannes Gariboldus de Cremona contro Iacobus Flamenghi,53d49b80-f6b7-498f-8050-79db1232e37b,C,SRP in,e6226d2f-8c84-444f-8d07-9d0548bad17f,L,"domus inquisitoris (inquisitionis, oficii inquisitionis) posita iuxta ortum ff. Predicatorum; camara (cella habitacionis) inquisitoris"
eb6809e6-5165-4e9b-9c74-0c820e73bb47,E,Deposizione di Iohannes Gariboldus de Cremona contro Iacobus Flamenghi,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,c98c777f-04a3-4e7a-aae0-2c37a95a1c04,C,summons
eb6809e6-5165-4e9b-9c74-0c820e73bb47,E,Deposizione di Iohannes Gariboldus de Cremona contro Iacobus Flamenghi,c774584e-4204-4737-a4a7-70e1396e7679,C,incriminator,754e56f3-8ad3-4088-96b2-5b5eff6546d8,P,Iohannes dominus Gariboldus de Cremona
eb6809e6-5165-4e9b-9c74-0c820e73bb47,E,Deposizione di Iohannes Gariboldus de Cremona contro Iacobus Flamenghi,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,c3db3190-f29d-441a-a628-9949975f2556,P,Iacobus Flamenghi
eb738785-e40c-4b3b-97b4-2e3a066d162c,P,Rolandus Piçoli,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,e7a3a213-20e3-4f7d-b9d3-1966936d5271,V,Rolandus
eb738785-e40c-4b3b-97b4-2e3a066d162c,P,Rolandus Piçoli,182e75e9-9583-4077-9fb5-efd1681d041a,C,family name,ebd29541-852d-4477-a8db-710b65564d57,V,Piçoli
eb738785-e40c-4b3b-97b4-2e3a066d162c,P,Rolandus Piçoli,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
ec4c3df1-f500-4005-bbaa-1a4d40522c55,P,Petrus de Marcellinis,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,76e46fa5-7231-4564-8849-ef66596e6a49,V,Petrus
ec4c3df1-f500-4005-bbaa-1a4d40522c55,P,Petrus de Marcellinis,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,5f2e3744-3424-49e0-8b69-4275962b9c6b,V,de Marcellinis
ec4c3df1-f500-4005-bbaa-1a4d40522c55,P,Petrus de Marcellinis,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
ec4c3df1-f500-4005-bbaa-1a4d40522c55,P,Petrus de Marcellinis,e4cf9862-f4c7-4e29-bc1f-689f1b24752c,C,occupation,0879960b-6198-45dd-b6da-475ea1cfc64d,C,frater
ec4c3df1-f500-4005-bbaa-1a4d40522c55,P,Petrus de Marcellinis,3ba9c6e5-225c-492d-b9cb-09117a64757e,C,order,7a90b514-b329-46dd-a483-d47f059f7b1c,C,Ordo predicatorum
ec52efae-2782-4bd5-9bb8-fd4684b04f5b,E,Deposizione di Thomax Florii,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,628eb2bb-3674-4f7c-b620-32c654bb325b,V,1299-05-19
ec6af590-52cf-4a44-b798-da494d860542,E,Reading of culpe of Michael de Fomia,ccc4c0f8-ad95-40a5-ac78-3a6eccb939c6,C,place in a series,7db5ca93-2614-4946-8e47-20f3d8521898,V,1
ec6af590-52cf-4a44-b798-da494d860542,E,Reading of culpe of Michael de Fomia,eedb1cf4-ce41-4d64-b6eb-3144710ac44e,C,TRP after,290bf44a-9476-44bf-8f04-b501d209cde7,E,"Deposition of Aymona, daughter of Marguerita Borsseta"
ec6af590-52cf-4a44-b798-da494d860542,E,Reading of culpe of Michael de Fomia,53d49b80-f6b7-498f-8050-79db1232e37b,C,SRP in,0114ee69-4ac7-4d85-8ca1-9c13be8e32ab,L,Giaveno
ece09654-adc1-40ab-973e-50926fc84d2d,E,Deposizione di Bertholomea uxor Iacobi Peloxi,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,81fc1f01-e7b8-41a4-bd3b-f4ac19b65dbe,V,1299-07-03
ed2a64b3-579b-43a2-94f2-25788a919318,T,Arnaldus presbiter,4e4b5f63-8eac-41ec-96d4-45cbd19ea8f6,C,deponent,09969b52-f2dd-4f0a-a5f0-6eec1eb884d2,P,Arnaldus presbiter
ed34d9aa-6c8d-4ab3-b3df-0900ed074365,T,Interrogatorio di Dominicus Petri Merlini,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,f06ade7c-009d-451f-b74c-02e25057f994,P,Dominicus Petri Merlini
ed34d9aa-6c8d-4ab3-b3df-0900ed074365,T,Interrogatorio di Dominicus Petri Merlini,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,44934c6f-fea7-4728-9706-5227188c0f26,P,Guido Vicentinus
ed34d9aa-6c8d-4ab3-b3df-0900ed074365,T,Interrogatorio di Dominicus Petri Merlini,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,3a495814-62b9-46e4-90ca-20783cafe9d6,P,Guido Bontalenti
ed34d9aa-6c8d-4ab3-b3df-0900ed074365,T,Interrogatorio di Dominicus Petri Merlini,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,e616438f-aeeb-4cb2-9067-7ba0b3c970ec,E,Interrogatorio di Dominicus Petri Merlini
ed97aa6c-73f7-4c68-8029-b25d54171fd9,P,Francesia,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,8de281df-7140-40c4-a831-15b6c778cc7c,V,Francesia
ed97aa6c-73f7-4c68-8029-b25d54171fd9,P,Francesia,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,04990e82-c295-4ac6-9d3b-ed7b0c50ba50,C,female
ed97aa6c-73f7-4c68-8029-b25d54171fd9,P,Francesia,d5418d72-e035-4fe0-b8c9-c1e1b4f561df,C,physical condition,b2b76bb3-49ef-4bd3-a144-2c162a559d19,C,alive
edaa2ee3-5a19-492c-870c-cae4a8917f92,T,Deposizione di Dolçina libertini,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,4c622b33-1e84-45bd-ae78-a03fe7a3e0aa,P,Dolçina Ubertini
edaa2ee3-5a19-492c-870c-cae4a8917f92,T,Deposizione di Dolçina libertini,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,44934c6f-fea7-4728-9706-5227188c0f26,P,Guido Vicentinus
edaa2ee3-5a19-492c-870c-cae4a8917f92,T,Deposizione di Dolçina libertini,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,3a495814-62b9-46e4-90ca-20783cafe9d6,P,Guido Bontalenti
edaa2ee3-5a19-492c-870c-cae4a8917f92,T,Deposizione di Dolçina libertini,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,878e7d28-611b-4544-b7f9-9dc2b5e5ea87,E,Deposizione di Dolçina libertini
ee4a1fbc-dd8c-4561-b496-643139fb81dc,T,Deposizione di Iacobina Annononi,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,73c2b192-c8d7-4d39-ae41-c6c1c81f214d,P,Iacobina Annononi
ee4a1fbc-dd8c-4561-b496-643139fb81dc,T,Deposizione di Iacobina Annononi,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,44934c6f-fea7-4728-9706-5227188c0f26,P,Guido Vicentinus
ee4a1fbc-dd8c-4561-b496-643139fb81dc,T,Deposizione di Iacobina Annononi,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,3a495814-62b9-46e4-90ca-20783cafe9d6,P,Guido Bontalenti
ee4a1fbc-dd8c-4561-b496-643139fb81dc,T,Deposizione di Iacobina Annononi,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,5b4e51e6-2eff-42c8-8dec-0237620cf25f,E,Deposizione di Iacobina Annononi
ee4f1808-d37f-46a9-be02-db04e3a42634,P,Iacobinus de Albaris,72892176-a0c2-4a09-bd33-2e4aa609243c,C,given name,3faaed85-3d7a-4228-b2fd-a9edc403392e,V,Iacobinus
ee4f1808-d37f-46a9-be02-db04e3a42634,P,Iacobinus de Albaris,1fbf2928-65e7-45d9-8986-d2327195a102,C,surname,496e4eef-1aab-40ac-8ca7-668121ec4d65,V,de Albaris
ee4f1808-d37f-46a9-be02-db04e3a42634,P,Iacobinus de Albaris,4ce5e669-d421-40c9-b1ce-f476fdd171fe,C,sex,851ecfbd-1255-4c89-801f-00e819b9b87e,C,male
ee4f1808-d37f-46a9-be02-db04e3a42634,P,Iacobinus de Albaris,3ba9c6e5-225c-492d-b9cb-09117a64757e,C,order,7a90b514-b329-46dd-a483-d47f059f7b1c,C,Ordo predicatorum
ee8b27d9-9a53-4cce-93d4-4a480c60a7d1,T,Sentences of William Arnold and Stephen of Saint-Thibéry,b260bddd-1451-4a26-8d63-79d2035a8e6c,C,language,96f9d598-9cf9-47d8-8456-2ad79a997623,C,Latin
ee8b27d9-9a53-4cce-93d4-4a480c60a7d1,T,Sentences of William Arnold and Stephen of Saint-Thibéry,cc308491-df77-44f8-be9b-91de9058fe18,C,milieu of provenance,f3f12337-fe5b-4581-a6db-a816a33f959f,C,Catholic milieu
ee8b27d9-9a53-4cce-93d4-4a480c60a7d1,T,Sentences of William Arnold and Stephen of Saint-Thibéry,eabcf674-e6e5-4be0-adaf-95cc192ad813,C,creation event,88f56f57-afd7-43d7-b556-4be39c59bf52,E,Creation of ‘Sentences of William Arnold and Stephen of Saint-Thibéry’
ee8b27d9-9a53-4cce-93d4-4a480c60a7d1,T,Sentences of William Arnold and Stephen of Saint-Thibéry,15f6eabf-8feb-4795-af61-1b992f8bed47,C,state of conservation,85cddba5-f88b-4fb3-b511-08d6bd795b93,C,extant
ee8b27d9-9a53-4cce-93d4-4a480c60a7d1,T,Sentences of William Arnold and Stephen of Saint-Thibéry,cf3f0d24-8b4b-4391-aa4c-13cc059dafd0,C,manuscript witness,3feae15a-e17a-4844-b6a3-88678a4720db,O,"Paris, Bibliothèque nationale de France, fonds Doat, vol. 21"
ee8bc3a1-35e2-44c6-9596-11358950750d,T,Sentenza di assoluzione di Ugolotus Rodulfi,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,7752c561-198c-416c-9ecf-88816239ff0f,P,Ugolottus Ugolotti de Çappulino
ee8bc3a1-35e2-44c6-9596-11358950750d,T,Sentenza di assoluzione di Ugolotus Rodulfi,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,109572d3-35bb-4130-a975-a10b85e0fe2b,P,Guido Parmensis
ee8bc3a1-35e2-44c6-9596-11358950750d,T,Sentenza di assoluzione di Ugolotus Rodulfi,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,73af1613-e312-496c-8cf9-a50d0ab7c13e,P,Franciscus Iohannis Bentivegne
ee8bc3a1-35e2-44c6-9596-11358950750d,T,Sentenza di assoluzione di Ugolotus Rodulfi,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,e002bad5-6025-4a36-8c52-6dd5b0182d54,E,Sentenza di assoluzione di Ugolotus Rodulfi
eed41654-564a-490f-95eb-8ab7b263a365,T,Deposizione di Iacobus Merchadelli contro Oddo Albertini Laxagnoli,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,dcbecbb1-e7ed-4605-af4e-120614351b12,P,Iacobus Merchandelli
eed41654-564a-490f-95eb-8ab7b263a365,T,Deposizione di Iacobus Merchadelli contro Oddo Albertini Laxagnoli,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,44934c6f-fea7-4728-9706-5227188c0f26,P,Guido Vicentinus
eed41654-564a-490f-95eb-8ab7b263a365,T,Deposizione di Iacobus Merchadelli contro Oddo Albertini Laxagnoli,0d20880a-5a5a-419d-880f-0ef767c2167e,C,notary,3a495814-62b9-46e4-90ca-20783cafe9d6,P,Guido Bontalenti
eed41654-564a-490f-95eb-8ab7b263a365,T,Deposizione di Iacobus Merchadelli contro Oddo Albertini Laxagnoli,34d54df3-2851-4d7e-915a-0197f20d45b0,C,represented event,b6267273-59c9-4000-891e-d49a796c8922,E,Deposizione di Iacobus Merchadelli contro Oddo Albertini Laxagnoli
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,ccc4c0f8-ad95-40a5-ac78-3a6eccb939c6,C,place in a series,9d76342f-0f7e-4908-a272-c93ebf8522ca,V,3
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,4cd961b5-c512-4dcc-a928-fbaceb7491c1,C,TRP yyyy-mm-dd: during,5188cb69-d6e9-476b-8200-0add0ece21fc,V,1335-02-05
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,53d49b80-f6b7-498f-8050-79db1232e37b,C,SRP in,0114ee69-4ac7-4d85-8ca1-9c13be8e32ab,L,Giaveno
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,c98c777f-04a3-4e7a-aae0-2c37a95a1c04,C,summons
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,1f0e008d-c111-487a-a7e2-c01aaedf5ea5,C,non-use of judicial torture
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,2703dbbe-43cf-4bef-bf42-5ae512dd0479,C,legal circumstance,5dd649b6-851e-4884-b194-b0ac1bae676c,C,use of provisional detention
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,c774584e-4204-4737-a4a7-70e1396e7679,C,incriminator,cecec488-296e-4b38-b942-9e10b1923e71,P,Iohannes Gauterii
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,6452048d-c4a1-419b-b45c-401cf0dd7461,P,Iohannes Mulini
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,b7e14bab-8a6e-4600-9d5f-eba766935996,P,"Addorna, uxor Iohannis Mulini"
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,1d02198b-5357-4e46-afcb-78eb51e1255f,P,Facius de Papono
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,593baa5c-1004-4cec-a56a-11787f6ee7cd,P,"Villelma, uxor Facii de Papono"
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,bc9cf3ec-be3a-4204-b02c-39458544de1a,P,Iohanna de Bruneto
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,e64d6829-5fd8-4bcc-ade8-e14a00e83d48,P,Iacobinus Bernardi
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,42c81d31-220b-4afe-ade3-a7c798ff71bf,P,Stephanus Burgi
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,8f8ebff7-9ab4-441d-a8a0-4779bd7c6922,P,Petrus Burgi
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,5d488f2a-c308-4562-a562-ae445d677aca,P,Villelmus Burgi
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,35654731-de7f-420e-90a0-57242ef1ddbd,P,Marguerita Borsseta
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,3254495b-fa91-4f7c-bb7c-a8dc0060b5a3,P,Petrus de Rosseto
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,f96219ac-30f3-4506-bd93-742bf88a68dd,P,Bernardus de Rosseto
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,b35678e5-3691-45f0-9aba-b3e1fda8d396,P,Agnessona de Rosseto
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,49d659bb-ad47-44f2-80b7-8c405470e80c,P,Palmeronus Goytrati
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,769b2f78-257f-4d23-b6a3-5e925fbeb6c9,P,Michael Plancha
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,be8e117d-1b7b-4549-8f61-651abb0d43ff,P,Iohannes de Bonaudo
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,9cb2c9ac-cf48-4a99-929a-ce6d1b6b05a1,P,uxor Bruneti Plancha
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,671dfb2c-749c-4067-9d2c-b4ba631c4ccd,P,Agnessona Soçça
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,3f2b24be-13fb-437b-9a53-75252d5795d7,P,Andreas Sacherii
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,772d6bf9-ebbd-4d4d-839d-ae56cb00cb2d,P,Iohannes Borrellati
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,aab912a9-1783-4a2d-a69d-e3b80e7be54b,P,"Bruna, soror Michaelis Planchi"
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,21049651-c843-4729-a0e6-585efac1031b,P,Merinetus Alberia
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,f16585f2-c248-4342-a330-ce4a36982112,P,Iohannes Delbacono
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,5186752e-9272-43fc-829b-37884b64d989,C,incriminated,891c93ff-2623-418b-8039-77475bacc9f0,P,Iohannes de Castaygno
ef87c5ec-f990-4f4a-adbe-93ebba8ba0e1,E,Third deposition of Iohannes Gauterii,1d586a63-5f9d-46a2-b573-6894091bdeee,C,mentioned,1b0ba95b-73fa-4c8a-97e3-4d19474c4174,G,familia Iohannis de Castaygno
f018c901-7c33-4aa4-b8e6-ffe97d3c6e8e,T,Interrogatorio di Guillielminus Blaxii sui beni di Bompetrus Iohannis,bed73d79-d3e7-4036-b357-42ec0da37c43,C,person at trial,21e0b217-96f0-4495-8c1c-4584d711bce7,P,Guillielminus Blaxii
f018c901-7c33-4aa4-b8e6-ffe97d3c6e8e,T,Interrogatorio di Guillielminus Blaxii sui beni di Bompetrus Iohannis,7842d8fa-63d0-4161-8181-9a6a40ecf6c4,C,inquisitor,44934c6f-fea7-4728-9706-5227188c0f26,P,Guido Vicentinus
